t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788054253.15,0,00,99.99,,,,0.0,0.0
1788054254.15,0,00,99.99,,,,0.0,0.0
1788054255.15,0,00,99.99,,,,0.0,0.0
1788054256.15,0,00,99.99,,,,0.0,0.0
1788054257.15,0,00,99.99,,,,0.0,0.0
1788054258.15,0,00,99.99,,,,0.0,0.0
1788054259.15,0,00,99.99,,,,0.0,0.0
1788054260.15,0,00,99.99,,,,0.0,0.0
1788054261.15,0,00,99.99,,,,0.0,0.0
1788054262.15,0,00,99.99,,,,0.0,0.0
1788054263.15,0,00,99.99,,,,0.0,0.0
1788054264.15,0,00,99.99,,,,0.0,0.0
1788054265.15,0,00,99.99,,,,0.0,0.0
1788054266.15,0,00,99.99,,,,0.0,0.0
1788054267.15,0,00,99.99,,,,0.0,0.0
1788054268.15,0,00,99.99,,,,0.0,0.0
1788054269.15,0,00,99.99,,,,0.0,0.0
1788054270.15,0,00,99.99,,,,0.0,0.0
1788054271.15,0,00,99.99,,,,0.0,0.0
1788054272.15,0,00,99.99,,,,0.0,0.0
1788054273.15,0,00,99.99,,,,0.0,0.0
1788054274.15,0,00,99.99,,,,0.0,0.0
1788054275.15,0,00,99.99,,,,0.0,0.0
1788054276.15,0,00,99.99,,,,0.0,0.0
1788054277.15,0,00,99.99,,,,0.0,0.0
1788054278.15,0,00,99.99,,,,0.0,0.0
1788054279.15,0,00,99.99,,,,0.0,0.0
1788054280.15,0,00,99.99,,,,0.0,0.0
1788054281.15,0,00,99.99,,,,0.0,0.0
1788054282.15,0,00,99.99,,,,0.0,0.0
1788054283.15,0,00,99.99,,,,0.0,0.0
1788054284.15,0,00,99.99,,,,0.0,0.0
1788054285.15,0,00,99.99,,,,0.0,0.0
1788054286.15,0,00,99.99,,,,0.0,0.0
1788054287.15,0,00,99.99,,,,0.0,0.0
1788054288.15,0,00,99.99,,,,0.0,0.0
1788054289.16,0,00,99.99,,,,0.0,0.0
1788054290.15,0,00,99.99,,,,0.0,0.0
1788054291.15,0,00,99.99,,,,0.0,0.0
1788054292.15,0,00,99.99,,,,0.0,0.0
1788054293.15,0,00,99.99,,,,0.0,0.0
1788054294.15,0,00,99.99,,,,0.0,0.0
1788054295.15,0,00,99.99,,,,0.0,0.0
1788054296.15,0,00,99.99,,,,0.0,0.0
1788054297.15,0,00,99.99,,,,0.0,0.0
1788054298.15,0,00,99.99,,,,0.0,0.0
1788054299.15,0,00,99.99,,,,0.0,0.0
1788054300.15,0,00,99.99,,,,0.0,0.0
1788054301.15,0,00,99.99,,,,0.0,0.0
1788054302.15,0,00,99.99,,,,0.0,0.0
1788054303.15,0,00,99.99,,,,0.0,0.0
1788054304.15,0,00,99.99,,,,0.0,0.0
1788054305.15,0,00,99.99,,,,0.0,0.0
1788054306.15,0,00,99.99,,,,0.0,0.0
1788054307.15,0,00,99.99,,,,0.0,0.0
1788054308.15,0,00,99.99,,,,0.0,0.0
1788054309.15,0,00,99.99,,,,0.0,0.0
1788054310.15,0,00,99.99,,,,0.0,0.0
1788054311.15,0,00,99.99,,,,0.0,0.0
1788054312.15,0,00,99.99,,,,0.0,0.0
1788054313.15,0,00,99.99,,,,0.0,0.0
1788054314.15,0,00,99.99,,,,0.0,0.0
1788054315.14,0,00,99.99,,,,0.0,0.0
1788054316.15,0,00,99.99,,,,0.0,0.0
1788054317.15,0,00,99.99,,,,0.0,0.0
1788054318.15,0,00,99.99,,,,0.0,0.0
1788054319.15,0,00,99.99,,,,0.0,0.0
1788054320.15,0,00,99.99,,,,0.0,0.0
1788054321.15,0,00,99.99,,,,0.0,0.0
1788054322.14,0,00,99.99,,,,0.0,0.0
1788054323.15,0,00,99.99,,,,0.0,0.0
1788054324.15,0,00,99.99,,,,0.0,0.0
1788054325.15,0,00,99.99,,,,0.0,0.0
1788054326.15,0,00,99.99,,,,0.0,0.0
1788054327.15,0,00,99.99,,,,0.0,0.0
1788054328.14,0,00,99.99,,,,0.0,0.0
1788054329.14,0,00,99.99,,,,0.0,0.0
1788054330.15,0,00,99.99,,,,0.0,0.0
1788054331.15,0,00,99.99,,,,0.0,0.0
1788054332.15,0,00,99.99,,,,0.0,0.0
1788054333.15,0,00,99.99,,,,0.0,0.0
1788054334.15,0,00,99.99,,,,0.0,0.0
1788054335.15,0,00,99.99,,,,0.0,0.0
1788054336.15,0,00,99.99,,,,0.0,0.0
1788054337.15,0,00,99.99,,,,0.0,0.0
1788054338.15,0,00,99.99,,,,0.0,0.0
1788054339.15,0,00,99.99,,,,0.0,0.0
1788054340.15,0,00,99.99,,,,0.0,0.0
1788054341.15,0,00,99.99,,,,0.0,0.0
1788054342.16,0,00,99.99,,,,0.0,0.0
1788054343.15,0,00,99.99,,,,0.0,0.0
1788054344.15,0,00,99.99,,,,0.0,0.0
1788054345.15,0,00,99.99,,,,0.0,0.0
1788054346.15,0,00,99.99,,,,0.0,0.0
1788054347.15,0,00,99.99,,,,0.0,0.0
1788054348.15,0,00,99.99,,,,0.0,0.0
1788054349.15,0,00,99.99,,,,0.0,0.0
1788054350.15,0,00,99.99,,,,0.0,0.0
1788054351.15,0,00,99.99,,,,0.0,0.0
1788054352.15,0,00,99.99,,,,0.0,0.0
1788054353.15,0,00,99.99,,,,0.0,0.0
1788054354.15,0,00,99.99,,,,0.0,0.0
1788054355.15,0,00,99.99,,,,0.0,0.0
1788054356.15,0,00,99.99,,,,0.0,0.0
1788054357.15,0,00,99.99,,,,0.0,0.0
1788054358.15,0,00,99.99,,,,0.0,0.0
1788054359.15,0,00,99.99,,,,0.0,0.0
1788054360.15,0,00,99.99,,,,0.0,0.0
1788054361.15,0,00,99.99,,,,0.0,0.0
1788054362.15,0,00,99.99,,,,0.0,0.0
1788054363.15,0,00,99.99,,,,0.0,0.0
1788054364.15,0,00,99.99,,,,0.0,0.0
1788054365.15,0,00,99.99,,,,0.0,0.0
1788054366.15,0,00,99.99,,,,0.0,0.0
1788054367.15,0,00,99.99,,,,0.0,0.0
1788054368.15,0,00,99.99,,,,0.0,0.0
1788054369.15,0,00,99.99,,,,0.0,0.0
1788054370.15,0,00,99.99,,,,0.0,0.0
1788054371.15,0,00,99.99,,,,0.0,0.0
1788054372.15,0,00,99.99,,,,0.0,0.0
1788054373.15,0,00,99.99,,,,0.0,0.0
1788054374.15,0,00,99.99,,,,0.0,0.0
1788054375.14,0,00,99.99,,,,0.0,0.0
1788054376.14,0,00,99.99,,,,0.0,0.0
1788054377.15,0,00,99.99,,,,0.0,0.0
1788054378.15,0,00,99.99,,,,0.0,0.0
1788054379.15,0,00,99.99,,,,0.0,0.0
1788054380.15,0,00,99.99,,,,0.0,0.0
1788054381.15,0,00,99.99,,,,0.0,0.0
1788054382.15,0,00,99.99,,,,0.0,0.0
1788054383.15,0,00,99.99,,,,0.0,0.0
1788054384.15,0,00,99.99,,,,0.0,0.0
1788054385.15,0,00,99.99,,,,0.0,0.0
1788054386.16,0,00,99.99,,,,0.0,0.0
1788054387.16,0,00,99.99,,,,0.0,0.0
1788054388.15,0,00,99.99,,,,0.0,0.0
1788054389.15,0,00,99.99,,,,0.0,0.0
1788054390.15,0,00,99.99,,,,0.0,0.0
1788054391.15,0,00,99.99,,,,0.0,0.0
1788054392.15,0,00,99.99,,,,0.0,0.0
1788054393.15,0,00,99.99,,,,0.0,0.0
1788054394.15,0,00,99.99,,,,0.0,0.0
1788054395.15,0,00,99.99,,,,0.0,0.0
1788054396.15,0,00,99.99,,,,0.0,0.0
1788054397.15,0,00,99.99,,,,0.0,0.0
1788054398.16,0,00,99.99,,,,0.0,0.0
1788054399.15,0,00,99.99,,,,0.0,0.0
1788054400.15,0,00,99.99,,,,0.0,0.0
1788054401.15,0,00,99.99,,,,0.0,0.0
1788054402.15,0,00,99.99,,,,0.0,0.0
1788054403.15,0,00,99.99,,,,0.0,0.0
1788054404.15,0,00,99.99,,,,0.0,0.0
1788054405.15,0,00,99.99,,,,0.0,0.0
1788054406.15,0,00,99.99,,,,0.0,0.0
1788054407.15,0,00,99.99,,,,0.0,0.0
1788054408.15,0,00,99.99,,,,0.0,0.0
1788054409.15,0,00,99.99,,,,0.0,0.0
1788054410.15,0,00,99.99,,,,0.0,0.0
1788054411.15,0,00,99.99,,,,0.0,0.0
1788054412.15,0,00,99.99,,,,0.0,0.0
1788054413.15,0,00,99.99,,,,0.0,0.0
1788054414.15,0,00,99.99,,,,0.0,0.0
1788054415.15,0,00,99.99,,,,0.0,0.0
1788054416.15,0,00,99.99,,,,0.0,0.0
1788054417.15,0,00,99.99,,,,0.0,0.0
1788054418.15,0,00,99.99,,,,0.0,0.0
1788054419.15,0,00,99.99,,,,0.0,0.0
1788054420.15,0,00,99.99,,,,0.0,0.0
1788054421.16,0,00,99.99,,,,0.0,0.0
1788054422.15,0,00,99.99,,,,0.0,0.0
1788054423.15,0,00,99.99,,,,0.0,0.0
1788054424.15,0,00,99.99,,,,0.0,0.0
1788054425.15,0,00,99.99,,,,0.0,0.0
1788054426.15,0,00,99.99,,,,0.0,0.0
1788054427.15,0,00,99.99,,,,0.0,0.0
1788054428.15,0,00,99.99,,,,0.0,0.0
1788054429.15,0,00,99.99,,,,0.0,0.0
1788054430.15,0,00,99.99,,,,0.0,0.0
1788054431.15,0,00,99.99,,,,0.0,0.0
1788054432.15,0,00,99.99,,,,0.0,0.0
1788054433.15,0,00,99.99,,,,0.0,0.0
1788054434.15,0,00,99.99,,,,0.0,0.0
1788054435.15,0,00,99.99,,,,0.0,0.0
1788054436.15,0,00,99.99,,,,0.0,0.0
1788054437.15,0,00,99.99,,,,0.0,0.0
1788054438.15,0,00,99.99,,,,0.0,0.0
1788054439.15,0,00,99.99,,,,0.0,0.0
1788054440.15,0,00,99.99,,,,0.0,0.0
1788054441.15,0,00,99.99,,,,0.0,0.0
1788054442.15,0,00,99.99,,,,0.0,0.0
1788054443.15,0,00,99.99,,,,0.0,0.0
1788054444.15,0,00,99.99,,,,0.0,0.0
1788054445.15,0,00,99.99,,,,0.0,0.0
1788054446.15,0,00,99.99,,,,0.0,0.0
1788054447.14,0,00,99.99,,,,0.0,0.0
1788054448.15,0,00,99.99,,,,0.0,0.0
1788054449.15,0,00,99.99,,,,0.0,0.0
1788054450.15,0,00,99.99,,,,0.0,0.0
1788054451.15,0,00,99.99,,,,0.0,0.0
1788054452.15,0,00,99.99,,,,0.0,0.0
1788054453.15,0,00,99.99,,,,0.0,0.0
1788054454.15,0,00,99.99,,,,0.0,0.0
1788054455.15,0,00,99.99,,,,0.0,0.0
1788054456.15,0,00,99.99,,,,0.0,0.0
1788054457.15,0,00,99.99,,,,0.0,0.0
1788054458.15,0,00,99.99,,,,0.0,0.0
1788054459.15,0,00,99.99,,,,0.0,0.0
1788054460.15,0,00,99.99,,,,0.0,0.0
1788054461.15,0,00,99.99,,,,0.0,0.0
1788054462.15,0,00,99.99,,,,0.0,0.0
1788054463.15,0,00,99.99,,,,0.0,0.0
1788054464.15,0,00,99.99,,,,0.0,0.0
1788054465.15,0,00,99.99,,,,0.0,0.0
1788054466.15,0,00,99.99,,,,0.0,0.0
1788054467.15,0,00,99.99,,,,0.0,0.0
1788054468.15,0,00,99.99,,,,0.0,0.0
1788054469.15,0,00,99.99,,,,0.0,0.0
1788054470.15,0,00,99.99,,,,0.0,0.0
1788054471.15,0,00,99.99,,,,0.0,0.0
1788054472.15,0,00,99.99,,,,0.0,0.0
1788054473.15,0,00,99.99,,,,0.0,0.0
1788054474.15,0,00,99.99,,,,0.0,0.0
1788054475.15,0,00,99.99,,,,0.0,0.0
1788054476.15,0,00,99.99,,,,0.0,0.0
1788054477.15,0,00,99.99,,,,0.0,0.0
1788054478.15,0,00,99.99,,,,0.0,0.0
1788054479.15,0,00,99.99,,,,0.0,0.0
1788054480.15,0,00,99.99,,,,0.0,0.0
1788054481.15,0,00,99.99,,,,0.0,0.0
1788054482.15,0,00,99.99,,,,0.0,0.0
1788054483.15,0,00,99.99,,,,0.0,0.0
1788054484.15,0,00,99.99,,,,0.0,0.0
1788054485.15,0,00,99.99,,,,0.0,0.0
1788054486.15,0,00,99.99,,,,0.0,0.0
1788054487.15,0,00,99.99,,,,0.0,0.0
1788054488.15,0,00,99.99,,,,0.0,0.0
1788054489.15,0,00,99.99,,,,0.0,0.0
1788054490.15,0,00,99.99,,,,0.0,0.0
1788054491.15,0,00,99.99,,,,0.0,0.0
1788054492.15,0,00,99.99,,,,0.0,0.0
1788054493.15,0,00,99.99,,,,0.0,0.0
1788054494.15,0,00,99.99,,,,0.0,0.0
1788054495.15,0,00,99.99,,,,0.0,0.0
1788054496.15,0,00,99.99,,,,0.0,0.0
1788054497.15,0,00,99.99,,,,0.0,0.0
1788054498.15,0,00,99.99,,,,0.0,0.0
1788054499.15,0,00,99.99,,,,0.0,0.0
1788054500.15,0,00,99.99,,,,0.0,0.0
1788054501.15,0,00,99.99,,,,0.0,0.0
1788054502.15,0,00,99.99,,,,0.0,0.0
1788054503.15,0,00,99.99,,,,0.0,0.0
1788054504.15,0,00,99.99,,,,0.0,0.0
1788054505.15,0,00,99.99,,,,0.0,0.0
1788054506.15,0,00,99.99,,,,0.0,0.0
1788054507.15,0,00,99.99,,,,0.0,0.0
1788054508.15,0,00,99.99,,,,0.0,0.0
1788054509.15,0,00,99.99,,,,0.0,0.0
1788054510.15,0,00,99.99,,,,0.0,0.0
1788054511.15,0,00,99.99,,,,0.0,0.0
1788054512.15,0,00,99.99,,,,0.0,0.0
1788054513.15,0,00,99.99,,,,0.0,0.0
1788054514.15,0,00,99.99,,,,0.0,0.0
1788054515.15,0,00,99.99,,,,0.0,0.0
1788054516.15,0,00,99.99,,,,0.0,0.0
1788054517.15,0,00,99.99,,,,0.0,0.0
1788054518.15,0,00,99.99,,,,0.0,0.0
1788054519.15,0,00,99.99,,,,0.0,0.0
1788054520.15,0,00,99.99,,,,0.0,0.0
1788054521.15,0,00,99.99,,,,0.0,0.0
1788054522.15,0,00,99.99,,,,0.0,0.0
1788054523.15,0,00,99.99,,,,0.0,0.0
1788054524.15,0,00,99.99,,,,0.0,0.0
1788054525.15,0,00,99.99,,,,0.0,0.0
1788054526.15,0,00,99.99,,,,0.0,0.0
1788054527.15,0,00,99.99,,,,0.0,0.0
1788054528.15,0,00,99.99,,,,0.0,0.0
1788054529.15,0,00,99.99,,,,0.0,0.0
1788054530.15,0,00,99.99,,,,0.0,0.0
1788054531.15,0,00,99.99,,,,0.0,0.0
1788054532.15,0,00,99.99,,,,0.0,0.0
1788054533.15,0,00,99.99,,,,0.0,0.0
1788054534.15,0,00,99.99,,,,0.0,0.0
1788054535.15,0,00,99.99,,,,0.0,0.0
1788054536.15,0,00,99.99,,,,0.0,0.0
1788054537.15,0,00,99.99,,,,0.0,0.0
1788054538.15,0,00,99.99,,,,0.0,0.0
1788054539.15,0,00,99.99,,,,0.0,0.0
1788054540.15,0,00,99.99,,,,0.0,0.0
1788054541.15,0,00,99.99,,,,0.0,0.0
1788054542.15,0,00,99.99,,,,0.0,0.0
1788054543.15,0,00,99.99,,,,0.0,0.0
1788054544.15,0,00,99.99,,,,0.0,0.0
1788054545.15,0,00,99.99,,,,0.0,0.0
1788054546.15,0,00,99.99,,,,0.0,0.0
1788054547.15,0,00,99.99,,,,0.0,0.0
1788054548.15,0,00,99.99,,,,0.0,0.0
1788054549.15,0,00,99.99,,,,0.0,0.0
1788054550.16,0,00,99.99,,,,0.0,0.0
1788054551.16,0,00,99.99,,,,0.0,0.0
1788054552.15,0,00,99.99,,,,0.0,0.0
1788054553.15,0,00,99.99,,,,0.0,0.0
1788054554.15,0,00,99.99,,,,0.0,0.0
1788054555.16,0,00,99.99,,,,0.0,0.0
1788054556.15,0,00,99.99,,,,0.0,0.0
1788054557.15,0,00,99.99,,,,0.0,0.0
1788054558.15,0,00,99.99,,,,0.0,0.0
1788054559.15,0,00,99.99,,,,0.0,0.0
1788054560.15,0,00,99.99,,,,0.0,0.0
1788054561.15,0,00,99.99,,,,0.0,0.0
1788054562.15,0,00,99.99,,,,0.0,0.0
1788054563.15,0,00,99.99,,,,0.0,0.0
1788054564.15,0,00,99.99,,,,0.0,0.0
1788054565.15,0,00,99.99,,,,0.0,0.0
1788054566.15,0,00,99.99,,,,0.0,0.0
1788054567.16,0,00,99.99,,,,0.0,0.0
1788054568.15,0,00,99.99,,,,0.0,0.0
1788054569.16,0,00,99.99,,,,0.0,0.0
1788054570.16,0,00,99.99,,,,0.0,0.0
1788054571.15,0,00,99.99,,,,0.0,0.0
1788054572.16,0,00,99.99,,,,0.0,0.0
1788054573.16,0,00,99.99,,,,0.0,0.0
1788054574.15,0,00,99.99,,,,0.0,0.0
1788054575.16,0,00,99.99,,,,0.0,0.0
1788054576.15,0,00,99.99,,,,0.0,0.0
1788054577.15,0,00,99.99,,,,0.0,0.0
1788054578.15,0,00,99.99,,,,0.0,0.0
1788054579.15,0,00,99.99,,,,0.0,0.0
1788054580.15,0,00,99.99,,,,0.0,0.0
1788054581.15,0,00,99.99,,,,0.0,0.0
1788054582.15,0,00,99.99,,,,0.0,0.0
1788054583.15,0,00,99.99,,,,0.0,0.0
1788054584.15,0,00,99.99,,,,0.0,0.0
1788054585.15,0,00,99.99,,,,0.0,0.0
1788054586.15,0,00,99.99,,,,0.0,0.0
1788054587.15,0,00,99.99,,,,0.0,0.0
1788054588.15,0,00,99.99,,,,0.0,0.0
1788054589.15,0,00,99.99,,,,0.0,0.0
1788054590.15,0,00,99.99,,,,0.0,0.0
1788054591.15,0,00,99.99,,,,0.0,0.0
1788054592.15,0,00,99.99,,,,0.0,0.0
1788054593.15,0,00,99.99,,,,0.0,0.0
1788054594.15,0,00,99.99,,,,0.0,0.0
1788054595.15,0,00,99.99,,,,0.0,0.0
1788054596.15,0,00,99.99,,,,0.0,0.0
1788054597.15,0,00,99.99,,,,0.0,0.0
1788054598.15,0,00,99.99,,,,0.0,0.0
1788054599.15,0,00,99.99,,,,0.0,0.0
1788054600.15,0,00,99.99,,,,0.0,0.0
1788054601.15,0,00,99.99,,,,0.0,0.0
1788054602.15,0,00,99.99,,,,0.0,0.0
1788054603.15,0,00,99.99,,,,0.0,0.0
1788054604.15,0,00,99.99,,,,0.0,0.0
1788054605.15,0,00,99.99,,,,0.0,0.0
1788054606.15,0,00,99.99,,,,0.0,0.0
1788054607.15,0,00,99.99,,,,0.0,0.0
1788054608.15,0,00,99.99,,,,0.0,0.0
1788054609.15,0,00,99.99,,,,0.0,0.0
1788054610.15,0,00,99.99,,,,0.0,0.0
1788054611.15,0,00,99.99,,,,0.0,0.0
1788054612.15,0,00,99.99,,,,0.0,0.0
1788054613.15,0,00,99.99,,,,0.0,0.0
1788054614.15,0,00,99.99,,,,0.0,0.0
1788054615.15,0,00,99.99,,,,0.0,0.0
1788054616.15,0,00,99.99,,,,0.0,0.0
1788054617.15,0,00,99.99,,,,0.0,0.0
1788054618.15,0,00,99.99,,,,0.0,0.0
1788054619.15,0,00,99.99,,,,0.0,0.0
1788054620.15,0,00,99.99,,,,0.0,0.0
1788054621.15,0,00,99.99,,,,0.0,0.0
1788054622.15,0,00,99.99,,,,0.0,0.0
1788054623.15,0,00,99.99,,,,0.0,0.0
1788054624.15,0,00,99.99,,,,0.0,0.0
1788054625.15,0,00,99.99,,,,0.0,0.0
1788054626.15,0,00,99.99,,,,0.0,0.0
1788054627.15,0,00,99.99,,,,0.0,0.0
1788054628.15,0,00,99.99,,,,0.0,0.0
1788054629.15,0,00,99.99,,,,0.0,0.0
1788054630.15,0,00,99.99,,,,0.0,0.0
1788054631.15,0,00,99.99,,,,0.0,0.0
1788054632.15,0,00,99.99,,,,0.0,0.0
1788054633.16,0,00,99.99,,,,0.0,0.0
1788054634.15,0,00,99.99,,,,0.0,0.0
1788054635.15,0,00,99.99,,,,0.0,0.0
1788054636.15,0,00,99.99,,,,0.0,0.0
1788054637.15,0,00,99.99,,,,0.0,0.0
1788054638.15,0,00,99.99,,,,0.0,0.0
1788054639.15,0,00,99.99,,,,0.0,0.0
1788054640.15,0,00,99.99,,,,0.0,0.0
1788054641.15,0,00,99.99,,,,0.0,0.0
1788054642.16,0,00,99.99,,,,0.0,0.0
1788054643.16,0,00,99.99,,,,0.0,0.0
1788054644.16,0,00,99.99,,,,0.0,0.0
1788054645.16,0,00,99.99,,,,0.0,0.0
1788054646.16,0,00,99.99,,,,0.0,0.0
1788054647.16,0,00,99.99,,,,0.0,0.0
1788054648.16,0,00,99.99,,,,0.0,0.0
1788054649.16,0,00,99.99,,,,0.0,0.0
1788054650.16,0,00,99.99,,,,0.0,0.0
1788054651.16,0,00,99.99,,,,0.0,0.0
1788054652.16,0,00,99.99,,,,0.0,0.0
1788054653.16,0,00,99.99,,,,0.0,0.0
1788054654.15,0,00,99.99,,,,0.0,0.0
1788054655.15,0,00,99.99,,,,0.0,0.0
1788054656.15,0,00,99.99,,,,0.0,0.0
1788054657.15,0,00,99.99,,,,0.0,0.0
1788054658.15,0,00,99.99,,,,0.0,0.0
1788054659.15,0,00,99.99,,,,0.0,0.0
1788054660.15,0,00,99.99,,,,0.0,0.0
1788054661.15,0,00,99.99,,,,0.0,0.0
1788054662.15,0,00,99.99,,,,0.0,0.0
1788054663.15,0,00,99.99,,,,0.0,0.0
1788054664.15,0,00,99.99,,,,0.0,0.0
1788054665.15,0,00,99.99,,,,0.0,0.0
1788054666.15,0,00,99.99,,,,0.0,0.0
1788054667.15,0,00,99.99,,,,0.0,0.0
1788054668.15,0,00,99.99,,,,0.0,0.0
1788054669.15,0,00,99.99,,,,0.0,0.0
1788054670.15,0,00,99.99,,,,0.0,0.0
1788054671.15,0,00,99.99,,,,0.0,0.0
1788054672.15,0,00,99.99,,,,0.0,0.0
1788054673.15,0,00,99.99,,,,0.0,0.0
1788054674.15,0,00,99.99,,,,0.0,0.0
1788054675.15,0,00,99.99,,,,0.0,0.0
1788054676.15,0,00,99.99,,,,0.0,0.0
1788054677.15,0,00,99.99,,,,0.0,0.0
1788054678.15,0,00,99.99,,,,0.0,0.0
1788054679.15,0,00,99.99,,,,0.0,0.0
1788054680.15,0,00,99.99,,,,0.0,0.0
1788054681.15,0,00,99.99,,,,0.0,0.0
1788054682.15,0,00,99.99,,,,0.0,0.0
1788054683.15,0,00,99.99,,,,0.0,0.0
1788054684.15,0,00,99.99,,,,0.0,0.0
1788054685.15,0,00,99.99,,,,0.0,0.0
1788054686.15,0,00,99.99,,,,0.0,0.0
1788054687.15,0,00,99.99,,,,0.0,0.0
1788054688.15,0,00,99.99,,,,0.0,0.0
1788054689.15,0,00,99.99,,,,0.0,0.0
1788054690.15,0,00,99.99,,,,0.0,0.0
1788054691.15,0,00,99.99,,,,0.0,0.0
1788054692.15,0,00,99.99,,,,0.0,0.0
1788054693.15,0,00,99.99,,,,0.0,0.0
1788054694.15,0,00,99.99,,,,0.0,0.0
1788054695.15,0,00,99.99,,,,0.0,0.0
1788054696.15,0,00,99.99,,,,0.0,0.0
1788054697.15,0,00,99.99,,,,0.0,0.0
1788054698.15,0,00,99.99,,,,0.0,0.0
1788054699.15,0,00,99.99,,,,0.0,0.0
1788054700.15,0,00,99.99,,,,0.0,0.0
1788054701.15,0,00,99.99,,,,0.0,0.0
1788054702.15,0,00,99.99,,,,0.0,0.0
1788054703.15,0,00,99.99,,,,0.0,0.0
1788054704.15,0,00,99.99,,,,0.0,0.0
1788054705.15,0,00,99.99,,,,0.0,0.0
1788054706.15,0,00,99.99,,,,0.0,0.0
1788054707.15,0,00,99.99,,,,0.0,0.0
1788054708.15,0,00,99.99,,,,0.0,0.0
1788054709.15,0,00,99.99,,,,0.0,0.0
1788054710.15,0,00,99.99,,,,0.0,0.0
1788054711.15,0,00,99.99,,,,0.0,0.0
1788054712.15,0,00,99.99,,,,0.0,0.0
1788054713.15,0,00,99.99,,,,0.0,0.0
1788054714.15,0,00,99.99,,,,0.0,0.0
1788054715.15,0,00,99.99,,,,0.0,0.0
1788054716.15,0,00,99.99,,,,0.0,0.0
1788054717.15,0,00,99.99,,,,0.0,0.0
1788054718.15,0,00,99.99,,,,0.0,0.0
1788054719.15,0,00,99.99,,,,0.0,0.0
1788054720.15,0,00,99.99,,,,0.0,0.0
1788054721.15,0,00,99.99,,,,0.0,0.0
1788054722.15,0,00,99.99,,,,0.0,0.0
1788054723.15,0,00,99.99,,,,0.0,0.0
1788054724.16,0,00,99.99,,,,0.0,0.0
1788054725.15,0,00,99.99,,,,0.0,0.0
1788054726.16,0,00,99.99,,,,0.0,0.0
1788054727.15,0,00,99.99,,,,0.0,0.0
1788054728.16,0,00,99.99,,,,0.0,0.0
1788054729.15,0,00,99.99,,,,0.0,0.0
1788054730.15,0,00,99.99,,,,0.0,0.0
1788054731.16,0,00,99.99,,,,0.0,0.0
1788054732.16,0,00,99.99,,,,0.0,0.0
1788054733.16,0,00,99.99,,,,0.0,0.0
1788054734.16,0,00,99.99,,,,0.0,0.0
1788054735.15,0,00,99.99,,,,0.0,0.0
1788054736.15,0,00,99.99,,,,0.0,0.0
1788054737.16,0,00,99.99,,,,0.0,0.0
1788054738.15,0,00,99.99,,,,0.0,0.0
1788054739.16,0,00,99.99,,,,0.0,0.0
1788054740.15,0,00,99.99,,,,0.0,0.0
1788054741.16,0,00,99.99,,,,0.0,0.0
1788054742.15,0,00,99.99,,,,0.0,0.0
1788054743.15,0,00,99.99,,,,0.0,0.0
1788054744.15,0,00,99.99,,,,0.0,0.0
1788054745.15,0,00,99.99,,,,0.0,0.0
1788054746.16,0,00,99.99,,,,0.0,0.0
1788054747.16,0,00,99.99,,,,0.0,0.0
1788054748.15,0,00,99.99,,,,0.0,0.0
1788054749.15,0,00,99.99,,,,0.0,0.0
1788054750.15,0,00,99.99,,,,0.0,0.0
1788054751.15,0,00,99.99,,,,0.0,0.0
1788054752.15,0,00,99.99,,,,0.0,0.0
1788054753.15,0,00,99.99,,,,0.0,0.0
1788054754.15,0,00,99.99,,,,0.0,0.0
1788054755.15,0,00,99.99,,,,0.0,0.0
1788054756.15,0,00,99.99,,,,0.0,0.0
1788054757.15,0,00,99.99,,,,0.0,0.0
1788054758.15,0,00,99.99,,,,0.0,0.0
1788054759.15,0,00,99.99,,,,0.0,0.0
1788054760.15,0,00,99.99,,,,0.0,0.0
1788054761.15,0,00,99.99,,,,0.0,0.0
1788054762.15,0,00,99.99,,,,0.0,0.0
1788054763.15,0,00,99.99,,,,0.0,0.0
1788054764.16,0,00,99.99,,,,0.0,0.0
1788054765.15,0,00,99.99,,,,0.0,0.0
1788054766.16,0,00,99.99,,,,0.0,0.0
1788054767.15,0,00,99.99,,,,0.0,0.0
1788054768.15,0,00,99.99,,,,0.0,0.0
1788054769.16,0,00,99.99,,,,0.0,0.0
1788054770.15,0,00,99.99,,,,0.0,0.0
1788054771.15,0,00,99.99,,,,0.0,0.0
1788054772.15,0,00,99.99,,,,0.0,0.0
1788054773.15,0,00,99.99,,,,0.0,0.0
1788054774.15,0,00,99.99,,,,0.0,0.0
1788054775.15,0,00,99.99,,,,0.0,0.0
1788054776.15,0,00,99.99,,,,0.0,0.0
1788054777.15,0,00,99.99,,,,0.0,0.0
1788054778.15,0,00,99.99,,,,0.0,0.0
1788054779.15,0,00,99.99,,,,0.0,0.0
1788054780.15,0,00,99.99,,,,0.0,0.0
1788054781.15,0,00,99.99,,,,0.0,0.0
1788054782.16,0,00,99.99,,,,0.0,0.0
1788054783.16,0,00,99.99,,,,0.0,0.0
1788054784.16,0,00,99.99,,,,0.0,0.0
1788054785.16,0,00,99.99,,,,0.0,0.0
1788054786.16,0,00,99.99,,,,0.0,0.0
1788054787.15,0,00,99.99,,,,0.0,0.0
1788054788.16,0,00,99.99,,,,0.0,0.0
1788054789.16,0,00,99.99,,,,0.0,0.0
